id,timestamp,capteur,valeur,unite
61,2026-03-30 09:05:00,CAPTEUR_HUMID_2,46,%
62,2026-03-30 09:05:05,CAPTEUR_HUMID_1,52,%
63,2026-03-30 09:05:10,CAPTEUR_HUMID_2,40,%
64,2026-03-30 09:05:15,CAPTEUR_HUMID_1,44,%
65,2026-03-30 09:05:20,CAPTEUR_HUMID_2,57,%
66,2026-03-30 09:05:25,CAPTEUR_HUMID_1,50,%
67,2026-03-30 09:05:30,CAPTEUR_HUMID_2,52,%
68,2026-03-30 09:05:35,CAPTEUR_HUMID_1,54,%
69,2026-03-30 09:05:40,CAPTEUR_HUMID_2,44,%
70,2026-03-30 09:05:45,CAPTEUR_HUMID_1,52,%
71,2026-03-30 09:05:50,CAPTEUR_HUMID_2,44,%
72,2026-03-30 09:05:55,CAPTEUR_HUMID_1,42,%
73,2026-03-30 09:06:00,CAPTEUR_HUMID_2,43,%
74,2026-03-30 09:06:05,CAPTEUR_HUMID_1,46,%
75,2026-03-30 09:06:10,CAPTEUR_HUMID_2,43,%
76,2026-03-30 09:06:15,CAPTEUR_HUMID_1,59,%
77,2026-03-30 09:06:20,CAPTEUR_HUMID_2,49,%
78,2026-03-30 09:06:25,CAPTEUR_HUMID_1,45,%
79,2026-03-30 09:06:30,CAPTEUR_HUMID_2,46,%
80,2026-03-30 09:06:35,CAPTEUR_HUMID_1,59,%
81,2026-03-30 09:06:40,CAPTEUR_HUMID_2,55,%
82,2026-03-30 09:06:45,CAPTEUR_HUMID_1,58,%
83,2026-03-30 09:06:50,CAPTEUR_HUMID_2,48,%
84,2026-03-30 09:06:55,CAPTEUR_HUMID_1,50,%
85,2026-03-30 09:07:00,CAPTEUR_HUMID_2,46,%
86,2026-03-30 09:07:05,CAPTEUR_HUMID_1,56,%
87,2026-03-30 09:07:10,CAPTEUR_HUMID_2,47,%
88,2026-03-30 09:07:15,CAPTEUR_HUMID_1,49,%
89,2026-03-30 09:07:20,CAPTEUR_HUMID_2,50,%
90,2026-03-30 09:07:25,CAPTEUR_HUMID_1,43,%
91,2026-03-30 09:07:30,CAPTEUR_HUMID_2,53,%
92,2026-03-30 09:07:35,CAPTEUR_HUMID_1,50,%
93,2026-03-30 09:07:40,CAPTEUR_HUMID_2,53,%
94,2026-03-30 09:07:45,CAPTEUR_HUMID_1,40,%
95,2026-03-30 09:07:50,CAPTEUR_HUMID_2,40,%
96,2026-03-30 09:07:55,CAPTEUR_HUMID_1,60,%
97,2026-03-30 09:08:00,CAPTEUR_HUMID_2,55,%
98,2026-03-30 09:08:05,CAPTEUR_HUMID_1,50,%
99,2026-03-30 09:08:10,CAPTEUR_HUMID_2,41,%
100,2026-03-30 09:08:15,CAPTEUR_HUMID_1,49,%
101,2026-03-30 09:08:20,CAPTEUR_HUMID_2,55,%
102,2026-03-30 09:08:25,CAPTEUR_HUMID_1,42,%
103,2026-03-30 09:08:30,CAPTEUR_HUMID_2,40,%
104,2026-03-30 09:08:35,CAPTEUR_HUMID_1,40,%
105,2026-03-30 09:08:40,CAPTEUR_HUMID_2,58,%
106,2026-03-30 09:08:45,CAPTEUR_HUMID_1,42,%
107,2026-03-30 09:08:50,CAPTEUR_HUMID_2,60,%
108,2026-03-30 09:08:55,CAPTEUR_HUMID_1,50,%
109,2026-03-30 09:09:00,CAPTEUR_HUMID_2,53,%
110,2026-03-30 09:09:05,CAPTEUR_HUMID_1,54,%
111,2026-03-30 09:09:10,CAPTEUR_HUMID_2,44,%
112,2026-03-30 09:09:15,CAPTEUR_HUMID_1,51,%
113,2026-03-30 09:09:20,CAPTEUR_HUMID_2,40,%
114,2026-03-30 09:09:25,CAPTEUR_HUMID_1,47,%
115,2026-03-30 09:09:30,CAPTEUR_HUMID_2,45,%
116,2026-03-30 09:09:35,CAPTEUR_HUMID_1,46,%
117,2026-03-30 09:09:40,CAPTEUR_HUMID_2,59,%
118,2026-03-30 09:09:45,CAPTEUR_HUMID_1,51,%
119,2026-03-30 09:09:50,CAPTEUR_HUMID_2,59,%
120,2026-03-30 09:09:55,CAPTEUR_HUMID_1,59,%
121,2026-03-30 09:10:00,CAPTEUR_HUMID_2,46,%
122,2026-03-30 09:10:05,CAPTEUR_HUMID_1,51,%
123,2026-03-30 09:10:10,CAPTEUR_HUMID_2,43,%
124,2026-03-30 09:10:15,CAPTEUR_HUMID_1,42,%
125,2026-03-30 09:10:20,CAPTEUR_HUMID_2,44,%
126,2026-03-30 09:10:25,CAPTEUR_HUMID_1,58,%
127,2026-03-30 09:10:30,CAPTEUR_HUMID_2,57,%
128,2026-03-30 09:10:35,CAPTEUR_HUMID_1,58,%
129,2026-03-30 09:10:40,CAPTEUR_HUMID_2,49,%
130,2026-03-30 09:10:45,CAPTEUR_HUMID_1,57,%
131,2026-03-30 09:10:50,CAPTEUR_HUMID_2,55,%
132,2026-03-30 09:10:55,CAPTEUR_HUMID_1,57,%
133,2026-03-30 09:11:00,CAPTEUR_HUMID_2,48,%
134,2026-03-30 09:11:05,CAPTEUR_HUMID_1,44,%
135,2026-03-30 09:11:10,CAPTEUR_HUMID_2,41,%
136,2026-03-30 09:11:15,CAPTEUR_HUMID_1,41,%
137,2026-03-30 09:11:20,CAPTEUR_HUMID_2,43,%
138,2026-03-30 09:11:25,CAPTEUR_HUMID_1,51,%
139,2026-03-30 09:11:30,CAPTEUR_HUMID_2,53,%
140,2026-03-30 09:11:35,CAPTEUR_HUMID_1,41,%
141,2026-03-30 09:11:40,CAPTEUR_HUMID_2,46,%
142,2026-03-30 09:11:45,CAPTEUR_HUMID_1,44,%
143,2026-03-30 09:11:50,CAPTEUR_HUMID_2,48,%
144,2026-03-30 09:11:55,CAPTEUR_HUMID_1,44,%
145,2026-03-30 09:12:00,CAPTEUR_HUMID_2,58,%
146,2026-03-30 09:12:05,CAPTEUR_HUMID_1,40,%
147,2026-03-30 09:12:10,CAPTEUR_HUMID_2,52,%
148,2026-03-30 09:12:15,CAPTEUR_HUMID_1,42,%
149,2026-03-30 09:12:20,CAPTEUR_HUMID_2,57,%
150,2026-03-30 09:12:25,CAPTEUR_HUMID_1,42,%
151,2026-03-30 09:12:30,CAPTEUR_HUMID_2,45,%
152,2026-03-30 09:12:35,CAPTEUR_HUMID_1,42,%
153,2026-03-30 09:12:40,CAPTEUR_HUMID_2,54,%
154,2026-03-30 09:12:45,CAPTEUR_HUMID_1,42,%
155,2026-03-30 09:12:50,CAPTEUR_HUMID_2,56,%
156,2026-03-30 09:12:55,CAPTEUR_HUMID_1,56,%
157,2026-03-30 09:13:00,CAPTEUR_HUMID_2,41,%
158,2026-03-30 09:13:05,CAPTEUR_HUMID_1,56,%
159,2026-03-30 09:13:10,CAPTEUR_HUMID_2,44,%
160,2026-03-30 09:13:15,CAPTEUR_HUMID_1,53,%
161,2026-03-30 09:13:20,CAPTEUR_HUMID_2,44,%
162,2026-03-30 09:13:25,CAPTEUR_HUMID_1,52,%
163,2026-03-30 09:13:30,CAPTEUR_HUMID_2,53,%
164,2026-03-30 09:13:35,CAPTEUR_HUMID_1,58,%
165,2026-03-30 09:13:40,CAPTEUR_HUMID_2,50,%
166,2026-03-30 09:13:45,CAPTEUR_HUMID_1,49,%
167,2026-03-30 09:13:50,CAPTEUR_HUMID_2,48,%
168,2026-03-30 09:13:55,CAPTEUR_HUMID_1,46,%
169,2026-03-30 09:14:00,CAPTEUR_HUMID_2,44,%
170,2026-03-30 09:14:05,CAPTEUR_HUMID_1,40,%
171,2026-03-30 09:14:10,CAPTEUR_HUMID_2,53,%
172,2026-03-30 09:14:15,CAPTEUR_HUMID_1,48,%
173,2026-03-30 09:14:20,CAPTEUR_HUMID_2,42,%
174,2026-03-30 09:14:25,CAPTEUR_HUMID_1,52,%
175,2026-03-30 09:14:30,CAPTEUR_HUMID_2,58,%
176,2026-03-30 09:14:35,CAPTEUR_HUMID_1,49,%
177,2026-03-30 09:14:40,CAPTEUR_HUMID_2,57,%
178,2026-03-30 09:14:45,CAPTEUR_HUMID_1,43,%
179,2026-03-30 09:14:50,CAPTEUR_HUMID_2,45,%
180,2026-03-30 09:14:55,CAPTEUR_HUMID_1,46,%
181,2026-03-30 09:15:00,CAPTEUR_HUMID_2,54,%
182,2026-03-30 09:15:05,CAPTEUR_HUMID_1,45,%
183,2026-03-30 09:15:10,CAPTEUR_HUMID_2,43,%
184,2026-03-30 09:15:15,CAPTEUR_HUMID_1,50,%
185,2026-03-30 09:15:20,CAPTEUR_HUMID_2,54,%
186,2026-03-30 09:15:25,CAPTEUR_HUMID_1,60,%
187,2026-03-30 09:15:30,CAPTEUR_HUMID_2,43,%
188,2026-03-30 09:15:35,CAPTEUR_HUMID_1,42,%
189,2026-03-30 09:15:40,CAPTEUR_HUMID_2,51,%
190,2026-03-30 09:15:45,CAPTEUR_HUMID_1,40,%
191,2026-03-30 09:15:50,CAPTEUR_HUMID_2,59,%
192,2026-03-30 09:15:55,CAPTEUR_HUMID_1,55,%
193,2026-03-30 09:16:00,CAPTEUR_HUMID_2,51,%
194,2026-03-30 09:16:05,CAPTEUR_HUMID_1,51,%
195,2026-03-30 09:16:10,CAPTEUR_HUMID_2,41,%
196,2026-03-30 09:16:15,CAPTEUR_HUMID_1,42,%
197,2026-03-30 09:16:20,CAPTEUR_HUMID_2,60,%
198,2026-03-30 09:16:25,CAPTEUR_HUMID_1,59,%
199,2026-03-30 09:16:30,CAPTEUR_HUMID_2,58,%
200,2026-03-30 09:16:35,CAPTEUR_HUMID_1,51,%
